Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1610,US-2016-115819,2024-06-18,4/24/2016,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,9.336,3,0.2,3.2676
1611,CA-2014-156349,2024-06-19,5/30/2014,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Los Angeles,California,90008,West,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,290.666,1,0.15,27.3568
1612,CA-2014-156349,2024-06-20,5/30/2014,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10000441,Technology,Phones,VTech DS6151,201.584,1,0.2,20.1584
1613,CA-2014-156349,2024-06-21,5/30/2014,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,83.984,1,0.2,31.494
1614,CA-2017-138380,2024-06-22,12/25/2017,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Oakland,California,94601,West,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,1000.02,6,0.0,290.0058
1615,US-2016-113509,2024-06-23,3/19/2016,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,83.976,2,0.2,-13.6461
1616,CA-2015-130022,2024-06-24,8/16/2015,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Eagan,Minnesota,55122,Central,OFF-LA-10002787,Office Supplies,Labels,Avery 480,3.75,1,0.0,1.8
1617,CA-2015-130022,2024-06-25,8/16/2015,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Eagan,Minnesota,55122,Central,OFF-LA-10002043,Office Supplies,Labels,Avery 489,41.4,3,0.0,19.872
1618,CA-2015-130022,2024-06-26,8/16/2015,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Eagan,Minnesota,55122,Central,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,29.79,2,0.0,12.5118
1619,US-2016-118780,2024-06-27,9/14/2016,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10011,East,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,59.48,1,0.0,8.922
1620,US-2016-118780,2024-06-28,9/14/2016,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10011,East,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",6.69,0,0.0,3.0774
1621,CA-2017-108560,2024-06-29,7/15/2017,Standard Class,JC-15385,Jenna Caffey,Consumer,United States,Kent,Washington,98031,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",198.46,1,0.0,99.23
1622,CA-2017-108560,2024-06-30,7/15/2017,Standard Class,JC-15385,Jenna Caffey,Consumer,United States,Kent,Washington,98031,West,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",786.48,6,0.0,385.3752
1623,CA-2017-108560,2024-07-01,7/15/2017,Standard Class,JC-15385,Jenna Caffey,Consumer,United States,Kent,Washington,98031,West,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",23.168,2,0.2,7.8192
1624,CA-2017-108560,2024-07-02,7/15/2017,Standard Class,JC-15385,Jenna Caffey,Consumer,United States,Kent,Washington,98031,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,50.0,1,0.0,10.5
1625,CA-2015-157084,2024-07-03,12/24/2015,Standard Class,JG-15160,James Galang,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,675.96,4,0.2,84.495
1626,CA-2015-157084,2024-07-04,12/24/2015,Standard Class,JG-15160,James Galang,Consumer,United States,Los Angeles,California,90049,West,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1265.85,2,0.0,556.974
1627,CA-2015-164539,2024-07-05,11/22/2015,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,New York City,New York,10011,East,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",523.25,5,0.0,141.2775
1628,CA-2015-143119,2024-07-06,9/30/2015,Standard Class,MC-17275,Marc Crier,Consumer,United States,Lafayette,Louisiana,70506,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,517.5,6,0.0,155.25
1629,CA-2017-101049,2024-07-07,6/25/2017,Second Class,AS-10240,Alan Shonely,Consumer,United States,Cleveland,Ohio,44105,East,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",17.92,4,0.2,2.464
1630,CA-2017-101049,2024-07-08,6/25/2017,Second Class,AS-10240,Alan Shonely,Consumer,United States,Cleveland,Ohio,44105,East,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,41.256,7,0.7,-34.38
1631,CA-2016-106530,2024-07-09,5/8/2016,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,Ohio,44105,East,OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,1006.056,2,0.2,88.0299
1632,CA-2016-106530,2024-07-10,5/8/2016,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,Ohio,44105,East,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,10.688,2,0.2,3.7408
1633,CA-2016-106530,2024-07-11,5/8/2016,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,Ohio,44105,East,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,10.368,1,0.2,3.6288
1634,CA-2016-106530,2024-07-12,5/8/2016,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,Ohio,44105,East,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,25.12,1,0.2,1.57
1635,CA-2016-106530,2024-07-13,5/8/2016,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,Ohio,44105,East,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,58.112,1,0.2,7.264
1636,CA-2014-168984,2024-07-14,12/2/2014,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Tigard,Oregon,97224,West,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,15.552,3,0.2,5.4432
1637,CA-2014-168984,2024-07-15,12/2/2014,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Tigard,Oregon,97224,West,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,669.08,5,0.2,-167.27
1638,CA-2014-168984,2024-07-16,12/2/2014,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Tigard,Oregon,97224,West,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,438.336,3,0.2,-87.6672
1639,CA-2016-157266,2024-07-17,6/1/2016,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,20016,East,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),19.44,3,0.0,9.3312
1640,CA-2016-157266,2024-07-18,6/1/2016,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,20016,East,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64,1,0.0,4.4344
1641,CA-2016-157266,2024-07-19,6/1/2016,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,20016,East,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",12.7,1,0.0,5.842
1642,CA-2016-157266,2024-07-20,6/1/2016,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,20016,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,41.37,2,0.0,17.3754
1643,US-2014-134712,2024-07-21,12/4/2014,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Skokie,Illinois,60076,Central,OFF-FA-10003112,Office Supplies,Fasteners,Staples,12.624,2,0.2,3.945
1644,CA-2015-111829,2024-07-22,3/20/2015,First Class,FH-14365,Fred Hopkins,Corporate,United States,Seattle,Washington,98115,West,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,1247.64,2,0.0,349.3392
1645,CA-2015-111829,2024-07-23,3/20/2015,First Class,FH-14365,Fred Hopkins,Corporate,United States,Seattle,Washington,98115,West,TEC-CO-10001766,Technology,Copiers,Canon PC940 Copier,3149.93,6,0.0,1480.4671
1646,CA-2015-111829,2024-07-24,3/20/2015,First Class,FH-14365,Fred Hopkins,Corporate,United States,Seattle,Washington,98115,West,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,209.7,2,0.0,100.656
1647,CA-2015-105221,2024-07-25,11/3/2015,First Class,VM-21685,Valerie Mitchum,Home Office,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,35.36,1,0.2,-3.094
1648,CA-2015-105221,2024-07-26,11/3/2015,First Class,VM-21685,Valerie Mitchum,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-FA-10001135,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",3.168,2,0.2,-0.7128
1649,CA-2015-120341,2024-07-27,9/29/2015,Second Class,SF-20200,Sarah Foster,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,121.104,5,0.7,-100.92
1650,CA-2015-120341,2024-07-28,9/29/2015,Second Class,SF-20200,Sarah Foster,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,45.894,1,0.4,-9.1788
1651,CA-2014-135699,2024-07-29,8/29/2014,Same Day,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,109.92,1,0.0,53.8608
1652,CA-2014-135699,2024-07-30,8/29/2014,Same Day,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,13.36,1,0.0,6.4128
1653,US-2017-132444,2024-07-31,11/21/2017,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,98105,West,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,169.68,6,0.0,45.8136
1654,US-2017-132444,2024-08-01,11/21/2017,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10003832,Technology,Accessories,Imation�16GB Mini TravelDrive USB 2.0�Flash Drive,132.52,3,0.0,54.3332
1655,US-2017-132444,2024-08-02,11/21/2017,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,98105,West,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,2.96,2,0.0,1.4208
1656,US-2017-132444,2024-08-03,11/21/2017,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",8.448,2,0.2,2.9568
1657,US-2017-132444,2024-08-04,11/21/2017,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,98105,West,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,95.94,2,0.0,9.594
1658,CA-2014-127159,2024-08-05,5/15/2014,First Class,HL-15040,Hunter Lopez,Consumer,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",34.79,6,0.0,10.7849
1659,CA-2017-161809,2024-08-06,1/26/2017,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,Los Angeles,California,90045,West,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,160.776,3,0.2,10.0485
1660,CA-2017-127285,2024-08-07,11/6/2017,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",88.752,2,0.2,27.735
1661,CA-2017-127285,2024-08-08,11/6/2017,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,13.904,2,0.2,5.214
1662,CA-2017-144526,2024-08-09,5/6/2017,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,677.58,4,0.4,-158.102
1663,CA-2017-144526,2024-08-10,5/6/2017,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,13.896,2,0.7,-9.264
1664,CA-2016-128531,2024-08-11,11/26/2016,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75217,Central,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,41.92,5,0.2,3.668
1665,CA-2016-128531,2024-08-12,11/26/2016,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75217,Central,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,297.576,2,0.2,-7.4394
1666,CA-2016-128531,2024-08-13,11/26/2016,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75217,Central,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,4.344,3,0.2,0.8688
1667,CA-2016-128531,2024-08-14,11/26/2016,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75217,Central,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,94.992,2,0.2,-2.3748
1668,CA-2016-128531,2024-08-15,11/26/2016,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75217,Central,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,74.352,2,0.2,23.235
1669,CA-2016-128531,2024-08-16,11/26/2016,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75217,Central,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",14.04,3,0.2,1.5795
1670,US-2015-157154,2024-08-17,1/15/2015,Standard Class,MM-17920,Michael Moore,Consumer,United States,New York City,New York,10011,East,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1018.104,4,0.4,-373.3048
1671,CA-2017-159457,2024-08-18,10/26/2017,Standard Class,RD-19480,Rick Duston,Consumer,United States,Houston,Texas,77095,Central,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,16.68,3,0.2,5.2125
1672,CA-2016-107615,2024-08-19,3/25/2016,First Class,RB-19645,Robert Barroso,Corporate,United States,North Las Vegas,Nevada,89031,West,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,58.58,2,0.0,19.3314
1673,CA-2017-111647,2024-08-20,7/7/2017,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Plano,Texas,75023,Central,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,167.968,4,0.2,62.988
1674,CA-2015-150560,2024-08-21,12/12/2015,First Class,SW-20455,Shaun Weien,Consumer,United States,Suffolk,Virginia,23434,South,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",196.62,1,0.0,96.3438
1675,CA-2015-143077,2024-08-22,9/21/2015,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Houston,Texas,77041,Central,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,21.936,2,0.6,-10.4196
1676,CA-2015-143077,2024-08-23,9/21/2015,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Houston,Texas,77041,Central,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,6.588,2,0.8,-10.2114
1677,CA-2016-122728,2024-08-24,5/24/2016,Standard Class,EB-13930,Eric Barreto,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,104.28,2,0.0,26.07
1678,CA-2016-122728,2024-08-25,5/24/2016,Standard Class,EB-13930,Eric Barreto,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),17.94,2,0.0,8.7906
1679,CA-2014-122882,2024-08-26,9/13/2014,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",64.784,0,0.2,-14.5764
1680,CA-2014-122882,2024-08-27,9/13/2014,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,32.382,3,0.4,4.3176
1681,CA-2014-122882,2024-08-28,9/13/2014,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,42.368,2,0.2,8.4736
1682,CA-2014-122882,2024-08-29,9/13/2014,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,399.54,3,0.7,-559.356
1683,US-2016-101497,2024-08-30,10/1/2016,Second Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,18.97,1,0.0,9.1056
1684,CA-2016-147585,2024-08-31,11/12/2016,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",14.82,2,0.0,6.2244
1685,CA-2017-149489,2024-09-01,4/27/2017,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-AP-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",99.28,2,0.2,12.41
1686,CA-2017-149489,2024-09-02,4/27/2017,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,1.188,1,0.7,-0.99
1687,CA-2017-149489,2024-09-03,4/27/2017,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,7.518,1,0.7,-5.7638
1688,CA-2017-143798,2024-09-04,12/12/2017,First Class,AW-10840,Anthony Witt,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,10.368,1,0.2,3.6288
1689,CA-2017-143798,2024-09-05,12/12/2017,First Class,AW-10840,Anthony Witt,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,310.88,1,0.2,23.316
1690,CA-2014-142839,2024-09-06,8/20/2014,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,853.092,6,0.4,-227.4912
1691,CA-2017-129833,2024-09-07,12/15/2017,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",33.45,5,0.0,15.387
1692,CA-2017-129833,2024-09-08,12/15/2017,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,10.4,4,0.0,5.096
1693,US-2016-154361,2024-09-09,3/19/2016,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,21.88,4,0.2,6.2905
1694,US-2016-158708,2024-09-10,6/29/2016,Second Class,AB-10255,Alejandro Ballentine,Home Office,United States,Plano,Texas,75023,Central,TEC-AC-10003133,Technology,Accessories,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,13.616,1,0.2,3.5742
1695,CA-2015-156335,2024-09-11,9/28/2015,Second Class,PO-19195,Phillina Ober,Home Office,United States,Bayonne,New Jersey,7002,East,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,63.96,3,0.0,19.8276
